CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_log,salary_log,product_norm,tenure_norm,card_flag,active_flag,salary_balance_ratio,product_per_tenure,zero_balance_flag,high_balance_flag,Balance_Category,engagement_score,low_engagement_flag,activity_product_interaction,balance_activity_gap,tenure_engagement_ratio,is_dormant_high_value,product_intensity,Geography_Germany,Geography_Spain,Gender_Male,cluster_id,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2,dist_to_cluster_3,dist_to_cluster_4,Engagement_Segment,is_active_power_core,is_active_casual,is_inactive_disengaged,is_inactive_high_balance,is_inactive_low_balance,customer_value_segment,Exited
15743532,Ball,704,27,5,147004.34,1,1,0,64381.33,11.898224191631693,11.072594495561685,0.25,0.5,1,0,0.43795232200408507,0.16666666666666666,0,1,High Balance,0.3185502313887579,0,0,147004.34,0.053091705231459646,1,Low,True,False,True,1,2.782308646553375,1.1905577690585234,2.5979154045821016,2.486714142894781,1.4266436265199396,Inactive_High_Balance,0,0,0,1,0,High Value,1
15794870,Sal,744,38,6,73023.17,2,1,0,78770.86,11.19854576122079,11.27431110546924,0.5,0.6,1,0,1.0786957249907805,0.2857142857142857,0,0,Medium Balance,0.3951087195324047,0,0,73023.17,0.05644410279034352,0,Medium,True,False,True,3,2.8615568430081275,2.043423094612052,2.0648252176890463,1.1591724653279436,1.9390770988856354,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15747591,Chung,665,40,1,173432.55,1,0,1,116766.79,12.063549807888768,11.667942540796629,0.25,0.1,0,1,0.6732652938257909,0.5,0,1,High Balance,0.6305448593337317,0,1,0.0,0.31527242966686586,0,Low,False,True,False,1,3.5625954422696138,0.9829170938305529,3.0806488932432683,2.5127700635376926,2.3242581748472104,Inactive_High_Balance,0,0,0,1,0,High Value,0
15726557,Lai,638,42,7,165679.92,1,0,0,32916.29,12.017819048927057,10.401753330624823,0.25,0.7,0,0,0.19867278622064627,0.125,0,1,High Balance,0.2899931248122765,1,0,165679.92,0.036249140601534564,1,Low,False,False,False,4,2.4158774675024635,2.069263617916864,2.897209822443132,2.7968938253964954,1.5827550821177119,Active_Casual,0,1,0,0,0,Platinum Value,0
15732199,Gether,837,31,9,104678.62,1,0,1,50972.6,11.55865972652668,10.839063130622147,0.25,0.9,0,1,0.48693910046673844,0.1,0,0,Medium Balance,0.7044534387285971,0,1,0.0,0.07044534387285971,0,Low,False,True,True,4,3.0461446731913533,2.647184612866171,3.183792338818856,2.422237159871812,1.06537230202408,Active_Casual,0,1,0,0,0,High Value,0
15662291,Davidson,534,55,8,116973.26,3,1,0,122066.5,11.669709189576343,11.712329449401697,0.75,0.8,1,0,1.0435329960625526,0.3333333333333333,0,0,Medium Balance,0.4957932332945449,0,0,116973.26,0.05508813703272721,0,High,False,False,False,3,4.18367521726194,3.842936335444118,3.1387375044971892,1.8399946065410524,3.4626417833874488,Active_Power_Core,1,0,0,0,0,Platinum Value,1
15749050,Justice,548,36,3,0.0,1,1,0,65996.9,0.0,11.097378202320535,0.25,0.3,1,0,65996.9,0.25,1,0,Zero Balance,0.155,1,0,0.0,0.03875,0,Low,False,False,False,2,3.246379659895986,2.535136378600044,2.008666134033768,3.7317784037098796,3.1658416157330307,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15781586,Osonduagwuike,837,38,2,126732.85,1,1,1,79577.38,11.74984449716173,11.28449772690013,0.25,0.2,1,1,0.6279094338252961,0.3333333333333333,0,0,Medium Balance,0.6867600533645839,0,1,0.0,0.22892001778819462,0,Low,True,False,True,1,3.1807429332878043,1.099318282225774,2.994256342225771,2.3265421344058397,2.0427038911139253,Inactive_High_Balance,0,0,0,1,0,High Value,0
15617078,Ewing,658,44,6,148481.09,1,1,0,130529.13,11.908219623890789,11.77935936032197,0.25,0.6,1,0,0.8790900639935767,0.14285714285714285,0,1,High Balance,0.3286708247302948,0,0,148481.09,0.04695297496147068,1,Low,False,False,False,4,3.421099357415354,1.4618029514471371,2.6088175996193197,2.4528090697696103,1.2102833476886246,Active_Casual,0,1,0,0,0,Platinum Value,0
15723339,Chin,554,38,4,137654.05,2,1,1,172629.67,11.832506197148065,12.058909735936123,0.5,0.4,1,1,1.2540743692294618,0.4,0,1,High Balance,0.7827573539675068,0,2,0.0,0.15655147079350135,0,Medium,False,False,False,3,3.858401570508682,2.3546876129352805,2.825900366940713,1.097643323449207,2.4818066674101384,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15671322,Chiang,724,30,7,115315.04,1,1,0,15216.53,11.655431811932765,9.630203331780626,0.25,0.7,1,0,0.13195501683894106,0.125,0,0,Medium Balance,0.3356209789453789,0,0,115315.04,0.04195262236817236,0,Low,True,False,True,0,1.8398439339470463,2.4841587127537355,3.183107365803454,3.071064227747656,2.0528182362842653,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
15793854,Ahmed,723,42,2,99095.73,1,1,1,17512.53,11.503851722800912,9.77072900404777,0.25,0.2,1,1,0.17672157295200355,0.3333333333333333,0,0,Medium Balance,0.6837921886554709,0,1,0.0,0.2279307295518236,0,Low,False,False,True,1,2.121726731298887,1.9727298993727027,3.3976676996323363,2.8718775348908245,2.6195504031908614,Inactive_High_Balance,0,0,0,1,0,High Value,0
15756539,Marshall,585,39,7,165610.41,2,0,0,131852.01,12.017399419525917,11.789443020493172,0.5,0.7,0,0,0.7961529341486798,0.25,0,1,High Balance,0.3649880620485682,0,0,165610.41,0.045623507756071026,1,Medium,True,False,False,3,3.4493927606131525,2.3242204165861136,2.316681064303028,1.416040750504887,1.964838710213165,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15612064,Tsou,474,33,5,0.0,2,1,0,181945.52,0.0,12.111468076723845,0.5,0.5,1,0,181945.52,0.3333333333333333,1,0,Zero Balance,0.25,1,0,0.0,0.041666666666666664,0,Medium,False,False,True,2,3.8499608919350603,2.9997285173496797,1.1022639403194139,2.81791580740593,3.2012099904484,Inactive_Disengaged,0,0,1,0,0,Low Value,1
15625916,Chien,562,32,6,161628.66,1,1,0,91482.5,11.99306294783176,11.423913907133736,0.25,0.6,1,0,0.5660006956643973,0.14285714285714285,0,1,High Balance,0.32969444628821465,0,0,161628.66,0.04709920661260209,1,Low,False,True,True,4,3.1075429758048387,1.4127406912409841,2.597701730942915,2.4285543301046544,1.1491154299772774,Active_Casual,0,1,0,0,0,Platinum Value,0
15683195,Ubanwa,719,32,9,146605.27,1,1,1,77119.45,11.895505836960757,11.253123764329644,0.25,0.9,1,1,0.5260310490131153,0.1,0,1,High Balance,0.7585174348608287,0,1,0.0,0.07585174348608287,0,Low,False,False,True,4,3.4548691816747716,2.711967273977386,3.285941886919786,2.4018885781316675,1.1314499875015325,Active_Casual,0,1,0,0,0,Platinum Value,0
15690182,Kapustin,635,37,5,113488.68,1,1,0,95611.74,11.639467186659523,11.468061353759014,0.25,0.5,1,0,0.8424707867710968,0.16666666666666666,0,0,Medium Balance,0.31542836821497927,0,0,113488.68,0.05257139470249655,0,Low,True,False,True,1,3.1169795862923424,1.1489383263967277,2.5367554487080977,2.4649880409542564,1.3953782881167094,Inactive_High_Balance,0,0,0,1,0,High Value,1
15721719,Calabresi,743,42,7,77002.2,2,1,1,80428.42,11.25160225841385,11.295135308632526,0.5,0.7,1,1,1.0444815280403932,0.25,0,0,Medium Balance,0.8057488379505883,0,2,0.0,0.10071860474382353,0,Medium,False,False,True,3,3.311062276476327,2.7827545971729046,2.8089446182198854,1.0223795506417725,2.1225619151129997,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15641690,Hsiao,681,67,7,0.0,2,0,1,163714.92,0.0,12.005888009699676,0.5,0.7,0,1,163714.92,0.25,1,0,Zero Balance,0.62,0,2,0.0,0.0775,0,Medium,False,True,True,2,3.7444915438716904,3.202074212333995,1.3346663120468887,2.21320656745668,2.7535688380814545,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15634896,Grant,521,39,6,0.0,2,0,1,27375.15,0.0,10.217427475368863,0.5,0.6,0,1,27375.15,0.2857142857142857,1,0,Zero Balance,0.6100000000000001,0,2,0.0,0.08714285714285716,0,Medium,False,False,False,2,2.2193569898785173,3.2055247867358636,1.5911338120375504,2.428744687085026,2.982027084536361,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15671590,H?,741,25,4,0.0,2,1,1,73873.65,0.0,11.21012501696452,0.5,0.4,1,1,73873.65,0.4,1,0,Zero Balance,0.6400000000000001,0,2,0.0,0.12800000000000003,0,Medium,False,True,True,2,3.0032306453405484,2.7956295165656173,1.168200133517884,2.1508426723885523,2.9704701331861196,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15779182,Chia,790,46,8,182364.53,1,0,0,139266.48,12.11376835850019,11.844151679534328,0.25,0.8,0,0,0.7636666863524045,0.1111111111111111,0,1,High Balance,0.3011507383661127,0,0,182364.53,0.0334611931517903,1,Low,False,True,True,4,3.662925056741201,2.1439209435096935,2.840976778355853,2.6794728655454514,1.2360333599964188,Active_Casual,0,1,0,0,0,Platinum Value,1
15778287,Ugoji,622,35,8,0.0,2,1,1,131772.51,0.0,11.788839894507138,0.5,0.8,1,1,131772.51,0.2222222222222222,1,0,Zero Balance,0.6800000000000002,0,2,0.0,0.07555555555555557,0,Medium,False,False,True,2,3.7051817491797245,3.4322190999474897,1.6640335254728174,2.2888322260758867,2.7616727415276934,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15609510,Gregory,669,45,7,149364.58,1,0,1,173454.07,11.914152136917867,12.06367388229644,0.25,0.7,0,1,1.1612720280000253,0.125,0,1,High Balance,0.6887423995807967,0,1,0.0,0.0860927999475996,0,Low,False,False,True,4,3.804265680716116,2.05935362609977,2.972760478249214,2.1482202716743477,0.9691216039466853,Active_Casual,0,1,0,0,0,Platinum Value,0
15742229,Mackay,583,59,7,127450.14,1,0,1,67552.71,11.755488354448447,11.120678264159965,0.25,0.7,0,1,0.5300282916261086,0.125,0,0,Medium Balance,0.6868281456283019,0,1,0.0,0.08585351820353773,0,Low,False,False,True,4,2.988731198055832,1.9677868046177633,2.8981551354068293,2.083531868232202,0.7579668895153905,Active_Casual,0,1,0,0,0,High Value,0
15658532,Nnamutaezinwa,520,63,5,162278.32,1,1,1,34765.33,11.997074327023213,10.456404668668883,0.25,0.5,1,1,0.21423142517481586,0.16666666666666666,0,1,High Balance,0.7197428429566459,0,1,0.0,0.11995714049277433,0,Low,False,True,False,4,2.449826163083113,1.821802682694957,3.067620515253939,2.257120551088025,1.5498870714451871,Active_Casual,0,1,0,0,0,Platinum Value,0
15590993,Findlay,579,37,5,152212.88,2,0,0,120219.14,11.933041916046646,11.697079841124166,0.5,0.5,0,0,0.7898040572909645,0.3333333333333333,0,1,High Balance,0.3439703018392468,0,0,152212.88,0.05732838363987447,1,Medium,False,True,True,3,3.293757113234888,1.9181959356818077,2.2023469158902866,1.3962377386965377,2.172982530656517,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15565701,Ferri,698,39,9,161993.89,1,0,0,90212.38,11.995320070507146,11.40993303207869,0.25,0.9,0,0,0.5568841091222074,0.1,0,1,High Balance,0.30972167812357987,0,0,161993.89,0.03097216781235799,1,Low,False,True,False,4,3.41224729445263,2.4119541992923543,2.93151836268201,2.760969639212621,1.2090261967417506,Active_Casual,0,1,0,0,0,Platinum Value,0
15597239,Ku,548,39,7,131468.44,1,1,0,164975.82,11.78652970815469,12.013560258165311,0.25,0.7,1,0,1.2548605972612343,0.125,0,1,High Balance,0.33720265475129224,0,0,131468.44,0.04215033184391153,1,Low,False,True,True,4,3.6766274490084085,1.8205165340809657,2.6919425306525686,2.5217322236287063,1.1644787011072737,Active_Casual,0,1,0,0,0,Platinum Value,0
15688880,Amechi,672,40,10,102980.44,1,1,0,1285.81,11.542304056800095,7.159921566550094,0.25,1.0,1,0,0.012485842109024693,0.09090909090909091,0,0,Medium Balance,0.3642561101074554,0,0,102980.44,0.033114191827950494,0,Low,True,False,True,0,2.7440753326939356,5.056910857464526,5.2615258176609885,5.155305632137279,4.443455959792551,Inactive_Low_Balance,0,0,0,0,1,Medium Value,1
15813917,Kirk,653,31,9,143321.97,1,1,0,83679.46,11.872855894062115,11.334760776415571,0.25,0.9,1,0,0.5838523999328231,0.1,0,1,High Balance,0.3582441668090862,0,0,143321.97,0.03582441668090862,1,Low,True,False,True,4,3.301392290518139,2.3576575720653046,2.8857998633907824,2.646179424659523,1.0076853271659003,Active_Casual,0,1,0,0,0,Platinum Value,0
15679611,Andrews,734,37,2,130404.92,1,0,0,34548.74,11.778407326217202,10.450155303841886,0.25,0.2,0,0,0.26493229755213565,0.3333333333333333,0,1,High Balance,0.23710465947167952,1,0,130404.92,0.07903488649055984,1,Low,False,True,False,1,2.6041002775234654,1.42651218895259,3.020761025498918,3.117935418556275,2.592099080904698,Inactive_High_Balance,0,0,0,1,0,High Value,0
15636589,Murray,794,41,7,0.0,2,1,1,74275.08,0.0,11.21554424078383,0.5,0.7,1,1,74275.08,0.25,1,0,Zero Balance,0.67,0,2,0.0,0.08375,0,Medium,False,False,False,2,3.1269826584886333,3.21633580121624,1.4130674467632334,2.1628786327671867,2.7352020207411907,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15687752,Griffin,641,30,2,87505.47,2,0,1,7278.57,11.37946801246921,8.892827073512205,0.5,0.2,0,1,0.08317750676035726,0.6666666666666666,0,0,Medium Balance,0.7072915184620426,0,2,0.0,0.23576383948734755,0,Medium,False,False,True,0,1.8767120133608033,3.205821575810354,3.7053006032429967,2.8774703814939313,3.698044121592193,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
15584363,Longstaff,824,30,0,133634.02,1,1,1,162053.92,11.802867631484233,11.995690569108499,0.25,0.0,1,1,1.2126605735532499,1.0,0,1,High Balance,0.6673997692649033,0,1,0.0,0.6673997692649033,0,Low,False,False,True,1,3.9966376808285093,1.4086419121379508,3.3178069316726555,2.7882334879855297,2.743839815851678,Inactive_High_Balance,0,0,0,1,0,High Value,0
15737748,McWilliam,534,33,3,151233.62,1,0,0,199336.63,11.926587684772308,12.202755299216296,0.25,0.3,0,0,1.318062160634913,0.25,0,1,High Balance,0.24889243253892554,1,0,151233.62,0.062223108134731385,1,Low,False,True,False,1,3.9219394939487233,1.2915539118262822,2.853727277797691,2.892378611774728,2.2492069457225505,Inactive_High_Balance,0,0,0,1,0,High Value,0
15803365,Coffee,653,55,2,70263.83,1,0,1,62347.71,11.160026668119693,11.040498261238977,0.25,0.2,0,1,0.8873245690625025,0.3333333333333333,0,0,Medium Balance,0.6296439926421991,0,1,0.0,0.20988133088073302,0,Low,False,True,True,1,2.8773593500811803,0.9120694529528902,2.8416609300069715,2.3430808821862064,2.001669574593206,Inactive_High_Balance,0,0,0,1,0,High Value,0
15793247,Hancock,498,34,5,0.0,2,1,1,91711.66,0.0,11.426415707602983,0.5,0.5,1,1,91711.66,0.3333333333333333,1,0,Zero Balance,0.6500000000000001,0,2,0.0,0.10833333333333335,0,Medium,False,False,True,2,3.186679916574716,2.8941092547462626,1.1318596940792227,2.083828708532032,2.8449515628883573,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15572360,Clark,683,30,10,57657.49,1,0,0,79240.9,10.962292782850868,11.28026047831402,0.25,1.0,0,0,1.374314519856486,0.09090909090909091,0,0,Medium Balance,0.30725836395286044,0,0,57657.49,0.02793257854116913,0,Low,False,False,True,4,3.43215403233219,2.7506919755871,2.989473309603543,2.9413060282387757,1.3979444550698565,Active_Casual,0,1,0,0,0,High Value,0
15795166,Creswell,618,42,8,153572.31,2,1,1,76679.6,11.941933321576332,11.247404021855102,0.5,0.8,1,1,0.4993029062146281,0.2222222222222222,0,1,High Balance,0.8240775752693488,0,2,0.0,0.09156417502992764,0,Medium,True,False,True,3,3.4418438306045056,3.046390883241652,3.052643904330089,1.3029200801628138,2.1744935954057643,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15724620,Dodds,538,37,1,134752.08,1,1,0,162511.55,11.81119934565288,11.998510508539018,0.25,0.1,1,0,1.2059950689067738,0.5,0,1,High Balance,0.27750029010545146,1,0,134752.08,0.13875014505272573,1,Low,False,False,True,1,3.8756002412879837,1.1363128794308475,3.0061184374767285,3.047765766866243,2.659958264473397,Inactive_High_Balance,0,0,0,1,0,High Value,0
15800856,Ewen,643,34,3,83132.09,1,1,1,21360.88,11.32819809653082,9.969363304182313,0.25,0.3,1,1,0.25694798545320524,0.25,0,0,Medium Balance,0.6916729548698879,0,1,0.0,0.17291823871747197,0,Low,False,True,True,1,2.1048995191910933,1.8421794334707573,3.204757050167699,2.631167916407136,2.2537904265047453,Inactive_High_Balance,0,0,0,1,0,High Value,0
15671097,Carter,428,31,2,0.0,2,1,0,54487.43,0.0,10.905743664535882,0.5,0.2,1,0,54487.43,0.6666666666666666,1,0,Zero Balance,0.22000000000000003,1,0,0.0,0.07333333333333335,0,Medium,False,False,False,2,3.04684375691065,2.865446566234473,1.5456402029844338,3.11976751409802,3.6510601663887727,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15683930,Ch'iu,593,32,9,134096.53,2,1,0,53931.05,11.806322650009905,10.895480199846912,0.5,0.9,1,0,0.4021778029766842,0.2,0,1,High Balance,0.4324414535281029,0,0,134096.53,0.04324414535281029,1,Medium,True,False,False,3,2.8966464548186877,2.8381307813242036,2.593338049957636,1.6502121513185095,1.9357264735913273,Active_Power_Core,1,0,0,0,0,Platinum Value,1
15749004,Tsao,718,31,0,118100.59,2,1,0,103165.15,11.679300465261633,11.544096074348593,0.5,0.0,1,0,0.8735288830573745,2.0,0,0,Medium Balance,0.3409089505496379,0,0,118100.59,0.3409089505496379,0,Medium,False,False,False,1,3.5550122663367394,1.848186666634273,2.7651767359463,2.338982074169253,3.27533839674167,Inactive_High_Balance,0,0,0,1,0,High Value,0
15800434,Burgess,811,52,10,76915.4,1,0,0,146359.81,11.250474396735399,11.893830153416818,0.25,1.0,0,0,1.9028426967460776,0.09090909090909091,0,0,Medium Balance,0.31073523047418605,0,0,76915.4,0.028248657315835094,0,Low,True,False,True,4,3.9227318313518915,2.7847170532476757,3.051237056668847,2.959891905216172,1.4607458286133952,Active_Casual,0,1,0,0,0,High Value,1
15709117,Fanucci,823,46,3,81576.75,1,1,1,28370.95,11.309311832201919,10.253156260019564,0.25,0.3,1,1,0.347778039968006,0.25,0,0,Medium Balance,0.6914450950169538,0,1,0.0,0.17286127375423846,0,Low,False,True,False,1,2.2839309586704823,1.6257215319439582,3.0806364534986503,2.4798926503812675,2.080844369602927,Inactive_High_Balance,0,0,0,1,0,High Value,1
15638806,Blackburn,645,49,2,0.0,2,0,0,10023.15,0.0,9.212752460550137,0.5,0.2,0,0,10023.15,0.6666666666666666,1,0,Zero Balance,0.16999999999999998,1,0,0.0,0.056666666666666664,0,Medium,False,True,True,0,2.3115900317450597,3.664660527063235,2.759947303963983,3.9339312663843837,4.328779233236865,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
15662294,Bennett,710,33,10,118327.17,2,1,1,192928.82,11.681217145034644,12.17008177481571,0.5,1.0,1,1,1.6304555373416154,0.18181818181818182,0,0,Medium Balance,0.8409320749941335,0,2,0.0,0.07644837045401214,0,Medium,False,False,True,3,4.426633870332934,3.6460374572636267,3.438122069062647,2.0010903032473255,2.484009673049844,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15690079,Boniwell,591,30,8,124857.69,2,0,0,50485.7,11.734937896809935,10.829465214239814,0.5,0.8,0,0,0.40434270133700745,0.2222222222222222,0,0,Medium Balance,0.3715802075409335,0,0,124857.69,0.04128668972677039,0,Medium,False,True,True,3,2.7199738536430855,2.608126513887992,2.444009605479443,1.639389994844744,1.9946282397278785,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15759317,Vasilieva,748,27,2,90971.85,1,1,1,131662.47,11.418316389334928,11.78800447643941,0.25,0.2,1,1,1.447272125694644,0.3333333333333333,0,0,Medium Balance,0.6827602181098501,0,1,0.0,0.22758673936995003,0,Low,True,False,False,1,3.583500014359932,1.138332883127314,2.96233704090906,2.342495697784047,2.066795307033471,Inactive_High_Balance,0,0,0,1,0,High Value,0
15750497,Longo,850,37,7,153147.75,1,1,1,152235.3,11.939164950294867,11.93318919794374,0.25,0.7,1,1,0.994035537345228,0.125,0,1,High Balance,0.7390441752987629,0,1,0.0,0.09238052191234536,0,Low,False,False,False,4,3.7605507721150717,2.156872114031588,3.058732164618491,2.1576811356927417,1.076117181267328,Active_Casual,0,1,0,0,0,Platinum Value,0
15596181,Kwemto,542,38,8,65942.26,1,1,1,68093.23,11.096549954287495,11.12864776020728,0.25,0.8,1,1,1.0326033320160393,0.1111111111111111,0,0,Medium Balance,0.7388781559247486,0,1,0.0,0.08209757288052762,0,Low,False,False,True,4,3.1554617964841967,2.385383007620057,3.0279035821192846,2.239060734747866,0.9656520730651218,Active_Casual,0,1,0,0,0,High Value,1
15576602,Lawrence,809,38,3,0.0,2,1,1,80061.31,0.0,11.290560485490294,0.5,0.3,1,1,80061.31,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,False,True,2,3.1099723885233743,2.725984640820684,1.2681198575523123,2.2495178496151524,3.119261419718267,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15644833,Duncan,675,54,2,0.0,1,1,0,149583.67,0.0,11.915617866009738,0.25,0.2,1,0,149583.67,0.3333333333333333,1,0,Zero Balance,0.14500000000000002,1,0,0.0,0.04833333333333334,0,Low,False,False,True,2,3.9794559943885055,2.5841774599317477,2.2077587174882987,3.86431867840235,3.4007668350393514,Inactive_Disengaged,0,0,1,0,0,Low Value,1
15734634,Bocharova,607,27,5,100912.19,1,0,0,7631.27,11.522015921286732,8.94014058986085,0.25,0.5,0,0,0.07562212630479723,0.16666666666666666,0,0,Medium Balance,0.2640113368958834,1,0,100912.19,0.04400188948264724,0,Low,False,True,False,0,1.5981471724836305,2.808741711619223,3.601323875244134,3.6402021353294693,2.9509360132310163,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
15808689,Morres,850,31,4,0.0,2,1,1,33082.81,0.0,10.406799317837985,0.5,0.4,1,1,33082.81,0.4,1,0,Zero Balance,0.6400000000000001,0,2,0.0,0.12800000000000003,0,Medium,False,False,False,2,2.374205596769583,2.9661367954969386,1.5460324954090656,2.3826814310605995,3.1313059665944234,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15720702,Shih,789,37,3,0.0,1,1,0,121883.87,0.0,11.710832189636456,0.25,0.3,1,0,121883.87,0.25,1,0,Zero Balance,0.155,1,0,0.0,0.03875,0,Low,False,False,True,2,3.723380274408873,2.533420897010663,1.9982818155507482,3.723583110886613,3.1645934068630033,Inactive_Disengaged,0,0,1,0,0,Low Value,1
15665077,Vogel,598,43,5,0.0,3,1,1,100722.72,0.0,11.520136602110846,0.75,0.5,1,1,100722.72,0.5,1,0,Zero Balance,0.7250000000000001,0,3,0.0,0.12083333333333335,0,High,False,False,False,2,4.144900132305911,4.18213416079857,2.5136160755498533,2.5748059470261753,4.176334362184765,Inactive_Disengaged,0,0,1,0,0,Low Value,1
15763612,T'an,756,41,2,124439.49,2,0,1,47093.11,11.731582888644452,10.759903219106164,0.5,0.2,0,1,0.37843880235444266,0.6666666666666666,0,0,Medium Balance,0.7115397298872341,0,2,0.0,0.23717990996241137,0,Medium,True,False,True,3,2.7954574650766166,2.0784353135427605,2.8173823790313084,1.4597499567946153,2.7764741070009817,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15596493,Wisdom,687,47,7,0.0,2,1,1,177624.01,0.0,12.087429921697781,0.5,0.7,1,1,177624.01,0.25,1,0,Zero Balance,0.67,0,2,0.0,0.08375,0,Medium,False,False,False,2,3.8653415718594704,3.2817932519694675,1.5412106308763385,2.2425241920407615,2.812082603543458,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15704483,Lorenzo,724,40,6,0.0,2,0,0,106149.48,0.0,11.572612989024146,0.5,0.6,0,0,106149.48,0.2857142857142857,1,0,Zero Balance,0.21,1,0,0.0,0.03,0,Medium,False,False,True,2,3.466782521221083,3.1116570967678885,1.1018841504129135,2.867818067289934,3.135580660601674,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15598846,Shahan,700,44,2,58781.76,1,1,0,16874.92,10.98160389361708,9.733643032773168,0.25,0.2,1,0,0.28707260428057474,0.3333333333333333,0,0,Medium Balance,0.27749134951223603,1,0,58781.76,0.09249711650407867,0,Low,False,False,False,1,2.0453457793740455,1.899500025936509,3.1962839628173123,3.324030868453144,2.8506928696505947,Inactive_High_Balance,0,0,0,1,0,High Value,0
15629244,Bryant,635,50,7,159453.64,2,0,0,54560.79,11.979514772046164,10.907089099897064,0.5,0.7,0,0,0.3421712281310848,0.25,0,1,High Balance,0.3645309896464844,0,0,159453.64,0.04556637370581055,1,Medium,False,True,True,3,2.684382447144646,2.348460306947291,2.344995245278832,1.4823164188642368,1.9934839495031127,Active_Power_Core,1,0,0,0,0,Platinum Value,1
15765537,Liang,687,26,2,142721.52,1,1,1,153605.75,11.868657604608627,11.942151044042642,0.25,0.2,1,1,1.0762544691615592,0.3333333333333333,0,1,High Balance,0.6881935150973032,0,1,0.0,0.22939783836576774,0,Low,True,False,True,1,3.743301005828734,1.2226308048586592,3.050631856254062,2.373209143571307,2.1108894883460088,Inactive_High_Balance,0,0,0,1,0,High Value,0
15729975,Chidozie,613,46,8,167795.6,1,0,1,44390.38,12.030507810593036,10.700800585427759,0.25,0.8,0,1,0.26454874532618655,0.1111111111111111,0,1,High Balance,0.7001462127558093,0,1,0.0,0.07779402363953437,0,Low,False,False,False,4,2.8172887757329463,2.382498239263148,3.130714456750678,2.308766984080971,1.0384454355711716,Active_Casual,0,1,0,0,0,Platinum Value,0
15682773,Hayward,781,38,3,128345.69,2,1,0,63218.85,11.762490397108158,11.054373613099916,0.5,0.3,1,0,0.4925631506352053,0.5,0,1,High Balance,0.371912624188111,0,0,128345.69,0.09297815604702775,1,Medium,False,False,False,3,2.7546123522339854,1.673867075033792,2.2857031571590802,1.5537830679165212,2.4977651797503224,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15688007,Liu,703,20,3,165260.98,1,1,1,41626.78,12.015287251304061,10.636523011839394,0.25,0.3,1,1,0.25188358508109365,0.25,0,1,High Balance,0.699962579066226,0,1,0.0,0.1749906447665565,0,Low,False,True,True,1,2.617659375036223,1.408997334456382,3.057009229924766,2.3227387808596265,1.9102822883183803,Inactive_High_Balance,0,0,0,1,0,High Value,0
15574331,Alexeeva,593,62,3,118233.81,1,0,1,24765.53,11.680427841443297,10.117248423852933,0.25,0.3,0,1,0.20946056410967295,0.25,0,0,Medium Balance,0.6459225521685967,0,1,0.0,0.16148063804214918,0,Low,True,False,False,1,2.1315377147552375,1.5992591342398297,3.1001785790224767,2.5340921116210637,2.1031765525756323,Inactive_High_Balance,0,0,0,1,0,High Value,1
15645572,Calabresi,743,40,6,0.0,1,1,0,28280.8,0.0,10.249973767207049,0.25,0.6,1,0,28280.8,0.14285714285714285,1,0,Zero Balance,0.185,1,0,0.0,0.02642857142857143,0,Low,False,False,False,2,2.5653762327041023,2.9788679627631725,2.151750819431485,3.7374333377085396,2.931988036399992,Inactive_Disengaged,0,0,1,0,0,Low Value,1
15742854,Lettiere,640,46,8,0.0,2,1,0,89043.19,0.0,11.396888042344504,0.5,0.8,1,0,89043.19,0.2222222222222222,1,0,Zero Balance,0.28,1,0,0.0,0.031111111111111114,0,Medium,False,True,False,2,3.372769863724455,3.3518047877066284,1.261997396387547,2.7858620292973626,2.934519407878478,Inactive_Disengaged,0,0,1,0,0,Low Value,0
